vendor,category,name,sku,flag,price,unit,url,image,brand,scraped_time,price_2026_01_06,unit_2026_01_06,status_2026_01_06,price_2026_01_08,unit_2026_01_08,status_2026_01_08,price_2026_01_07,unit_2026_01_07,status_2026_01_07,flagged_time,price_2026_01_10,unit_2026_01_10,status_2026_01_10
Turkstra Lumber,Lumber & Framing Components,"3/8"" 20 Gauge PSCL Panel Sheathing Clip (50/PK)",PSCL3/8-50,,$13.25,/ Pack (approx),https://turkstralumber.com/products/pscl-20-gauge-panel-sheathing-clip-for-3-8-in-plywood-50-qty,https://turkstralumber.com/cdn/shop/files/PSCL7-16_RI.png,,,,,,,,,,,,,$13.25,/ Pack (approx),NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"3/4"" 20 Gauge PSCL Panel Sheathing Clip (250/BX)",PSCL3/4,,$38.45,/ Box,https://turkstralumber.com/products/pscl-20-gauge-panel-sheathing-clip-for-3-4-in-plywood-250-qty,https://turkstralumber.com/cdn/shop/files/PSCL_layer.png,,,,,,,,,,,,,$38.45,/ Box,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1/2"" Plywood Clip (50 Pack)",PSCL1/2-50,,$13.25,/ Pack (approx),https://turkstralumber.com/products/pscl-20-gauge-panel-sheathing-clip-for-1-2-in-plywood-50-qty,https://turkstralumber.com/cdn/shop/files/PSCL1-2-R50_RI.png,,,,,,,,,,,,,$13.25,/ Pack (approx),NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"3""x6"" MP 20 Gauge Mending Plate, Zinc Galvanized",MP36-PC,,$3.35,/ Piece,https://turkstralumber.com/products/mp-3-in-x-6-in-20-gauge-galvanized-mending-plate-pack-of-100,https://turkstralumber.com/cdn/shop/files/C_MP36_ProdPho_Pho_Prod_MendingPlate_C0.png,,,,,,,,,,,,,$3.35,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"2""x4"" MP 20 Gauge Mending Plate, Zinc Galvanized",MP24-PC,,$1.95,/ Piece,https://turkstralumber.com/products/mp-2-in-x-4-in-20-gauge-galvanized-mending-plate-pack-of-100,https://turkstralumber.com/cdn/shop/files/C_MP24_ProdPho_Pho_Prod_MendingPlate_C0.png,,,,,,,,,,,,,$1.95,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"7-7/8"" LS 18 Gauge Adjustable L Angle, Zinc Galvanized",LS90,,$8.50,/ Piece,https://turkstralumber.com/products/ls-7-7-8-in-18-gauge-galvanized-adjustable-l-angle-pack-of-50,https://turkstralumber.com/cdn/shop/files/C_LS90_ProdPho_Pho_Prod_Skewable-L-Angle_C0.png,,,,,,,,,,,,,$8.50,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,LS 4-7/8 in. 18-Gauge Galvanized Adjustable L Angle,LS50,,$4.35,/ Each,https://turkstralumber.com/products/ls-4-7-8-in-18-gauge-galvanized-adjustable-l-angle,https://turkstralumber.com/cdn/shop/files/LS50.jpg,,,,,,,,,,,,,$4.35,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"KBS Knee Brace Stabilizer, ZMAX® Galvanized",KBS1Z-PC,,$6.75,/ Piece,https://turkstralumber.com/products/kbs-knee-brace-stabilizer-pack-of-40,https://turkstralumber.com/cdn/shop/files/C_KBS1Z_ProdPho_Pho_Prod_C0.png,,,,,,,,,,,,,$6.75,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,H3 18-Gauge Galvanized Hurricane Tie (Pack of 100),H3,,$1.25,/ Piece,https://turkstralumber.com/products/h3-18-gauge-galvanized-hurricane-tie-pack-of-100,https://turkstralumber.com/cdn/shop/files/H3.jpg,,,,,,,,,,,,,$1.25,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"5-7/8""x5-7/8""x1-1/2"" Framing Angle, Zinc Galvanized",A66-PC,,$8.95,/ Piece,https://turkstralumber.com/products/5-7-8-in-x-5-7-8-in-x-1-1-2-in-galvanized-angle-pack-of-25,https://turkstralumber.com/cdn/shop/files/C_A66_ProdPho_Pho_Prod_A-Angle_C0.png,,,,,,,,,,,,,$8.95,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"HUC Face Mount Concealed Flange Joist Hanger for 4x12, Zinc Galvanized",HUC412,,$32.20,/ Each,https://turkstralumber.com/products/huc-galvanized-face-mount-concealed-flange-joist-hanger-for-4x12-pack-of-1200,https://turkstralumber.com/cdn/shop/files/C_HUC412_ProdPho_Pho_Prod_Face-MountHanger-RightView_C0.png,,,,,,,,,,,,,$32.20,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"HUC Face Mount Concealed Flange Joist Hanger for 4x10, Zinc Galvanized",HUC410,,$25.20,/ Each,https://turkstralumber.com/products/huc-galvanized-face-mount-concealed-flange-joist-hanger-for-4x10-pack-of-1200,https://turkstralumber.com/cdn/shop/files/HUC410_layer.png,,,,,,,,,,,,,$25.20,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1-3/4""x7-1/4"" HU Face Mount Joist Hanger for Engineered Wood, Zinc Galvanized",HU7-PC,,$18.70,/ Piece,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-1-3-4-in-x-7-1-4-in-engineered-wood-pack-of-1800,https://turkstralumber.com/cdn/shop/files/HU7_RI.png,,,,,,,,,,,,,$18.70,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"HU Face Mount Joist Hanger for Double 4x12, Zinc Galvanized",HU412-2,,$42.98,/ Each,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-double-4x12,https://turkstralumber.com/cdn/shop/files/HU412-2_RI.png,,,,,,,,,,,,,$42.98,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"HU Face Mount Joist Hanger for 4x10, Zinc Galvanized",HU410,,$23.98,/ Each,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-4x10-pack-of-25,https://turkstralumber.com/cdn/shop/files/C_HU410_ProdPho_Pho_Prod_HeavyFaceMountJoistHanger_C0.png,,,,,,,,,,,,,$23.98,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"HU Face Mount Joist Hanger for 4x12, Zinc Galvanized",HU412,,$30.58,/ Each,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-4x12,https://turkstralumber.com/cdn/shop/files/C_HU412C_ProdPho_Pho_Prod_HeavyFaceMountJoistHanger-RightView_C0.png,,,,,,,,,,,,,$30.58,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1-3/4""x14"" HU Face Mount Joist Hanger for Engineered Wood, Zinc Galvanized",HU14,,$18.09,/ Each,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-1-3-4-in-x-14-in-engineered-wood-pack-of-1200,https://turkstralumber.com/cdn/shop/files/HU14_RI.png,,,,,,,,,,,,,$18.09,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"HU Face Mount Joist Hanger for Quad 2x8, Zinc Galvanized",HU28-4,,$45.78,/ Each,https://turkstralumber.com/products/hu-galvanized-face-mount-joist-hanger-for-quad-2x8,https://turkstralumber.com/cdn/shop/files/HU28-4_RI.png,,,,,,,,,,,,,$45.78,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"HHUS Face Mount Joist Hanger for 4x10, Zinc Galvanized",HHUS410,,$19.84,/ Each,https://turkstralumber.com/products/hhus-galvanized-face-mount-joist-hanger-for-4x10-pack-of-600,https://turkstralumber.com/cdn/shop/files/HHUS410_RI.png,,,,,,,,,,,,,$19.84,/ Each,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"5-3/8"" HHUS Face Mount Joist Hanger for Double 2x Truss, Zinc Galvanized",HHUS26-2-PC,,$9.95,/ Piece,https://turkstralumber.com/products/hhus-5-3-8-in-galvanized-face-mount-joist-hanger-for-double-2x-truss,https://turkstralumber.com/cdn/shop/files/HHUS26-2_RI.png,,,,,,,,,,,,,$9.95,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"3/4""x2'x16' Extira Panel",34EXTMDF216,,$176.49,/ Sheet,https://turkstralumber.com/products/3-4x2x16-extira-panel,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_91fcfbbb-d323-467b-a3be-17eda6f1840e.webp,,,,,,,,,,,,,$176.49,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"5/8""x4'x8' Extira Panel",58EXTMDF,,$161.26,/ Sheet,https://turkstralumber.com/products/5-8x4x8-extira-panel,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_737ab42b-30c7-4951-90fc-41375934a48a.webp,,,,,,,,,,,,,$161.26,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1""x4'x8' Extira Panel",1EXTMDF,,$203.92,/ Sheet,https://turkstralumber.com/products/1x4x8-extira-panel,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1.webp,,,,,,,,,,,,,$203.92,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"3/4""x4'x8' Extira Panel",34EXTMDF,,$176.49,/ Sheet,https://turkstralumber.com/products/3-4x4x8-extira-panel,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_3212b3e2-1954-4775-9291-3a11c72a8e3f.webp,,,,,,,,,,,,,$176.49,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1/2""x4'x8' Extira Panel",12EXTMDF,,$147.54,/ Sheet,https://turkstralumber.com/products/1-2x4x8-extira-panel,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_71ca0d4d-f7fc-4279-9a5c-e6a3844acaa6.webp,,,,,,,,,,,,,$147.54,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1-1/4""x4'x8' Extira Panel",125EXTMDF,,$257.33,/ Sheet,https://turkstralumber.com/products/1-1-4x4x8-extira-panel,https://turkstralumber.com/cdn/shop/files/Extira-board-outlined-1-1_1a52beb2-4b7e-4f13-ac5d-7aa0f37f94e2.webp,,,,,,,,,,,,,$257.33,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1”x12”x8’ Melamine Particle Board Shelf, White",112PPBW-8,,$15.45,/ Piece,https://turkstralumber.com/products/1-x-12-x-8-white-melamine-particle-board-shelf,https://turkstralumber.com/cdn/shop/files/112ppbw-8.jpg,,,,,,,,,,,,,$15.45,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1”x12”x12’ Melamine Particle Board Shelf, White",112PPBW-12,,$26.45,/ Piece,https://turkstralumber.com/products/1-x-12-x-12-white-melamine-particle-board-shelf,https://turkstralumber.com/cdn/shop/files/112ppbw-8_7ff04daa-f7fd-479e-95ce-7d19a6b279be.jpg,,,,,,,,,,,,,$26.45,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,9/16 in X6 in X8 ft PINE T&G NICKEL GAP W/ REVERSIBLE V-JOINT BACKSIDE,16NGPTG,,$44.80,/ Pack (approx),https://turkstralumber.com/products/9-16-in-x6-in-x8-ft-pine-t-g-nickel-gap-w-reversible-v-joint-backside,https://turkstralumber.com/cdn/shop/files/16ngptg.webp,,,,,,,,,,,,,$44.80,/ Pack (approx),NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,4 ft X8 ft SLOTWALL SHORT GROOVE WHITE,SLOTSGW,,$147.77,/ Sheet,https://turkstralumber.com/products/4-ft-x8-ft-slotwall-short-groove-white,https://turkstralumber.com/cdn/shop/files/SlotwallWhiteShort.png,,,,,,,,,,,,,$147.77,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,3/8 in X4 ft X8 ft ACX PINE BEADED PLYWOOD,38BP,,$67.35,/ Sheet,https://turkstralumber.com/products/3-8-in-x4-ft-x8-ft-acx-pine-beaded-plywood,https://turkstralumber.com/cdn/shop/files/PineBeadBoard.jpg,,,,,,,,,,,,,$67.35,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,3/8 in X4 ft X8 ft BENDABLE PLYWOOD LONG,SNAKEPLY8,,$90.45,/ Sheet,https://turkstralumber.com/products/3-8-in-x4-ft-x8-ft-bendable-plywood-long,https://turkstralumber.com/cdn/shop/files/Snakeplylong.webp,,,,,,,,,,,,,$90.45,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,3/8 in X4 ft X8 ft BENDABLE PLYWOOD SHORT,SNAKEPLY4,,$83.13,/ Sheet,https://turkstralumber.com/products/3-8-in-x4-ft-x8-ft-bendable-plywood-short,https://turkstralumber.com/cdn/shop/files/Snakeplyshort.jpg,,,,,,,,,,,,,$83.13,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,3/4 in X5 ft X5 ft BALTIC BIRCH,34BB,,$136.84,/ Sheet,https://turkstralumber.com/products/3-4-in-x5-ft-x5-ft-baltic-birch,https://turkstralumber.com/cdn/shop/files/BalticBirchPly_94b941bc-959f-4f89-a7be-59e5089f8666.jpg,,,,,,,,,,,,,$136.84,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,3/4 in X4 ft X8 ft MAPLE VENEER CORE BW-2,34MAPVC,,$162.77,/ Sheet,https://turkstralumber.com/products/3-4-in-x4-ft-x8-ft-maple-veneer-core-bw-2,https://turkstralumber.com/cdn/shop/files/MapleVCPlywood_f58238f4-a809-4c87-9383-5d833a24b849.webp,,,,,,,,,,,,,$162.77,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"3/4""x4'x8' Mahogany Marine Grade",34MGPM,,$177.84,/ Sheet,https://turkstralumber.com/products/3-4-in-x4-ft-x8-ft-mahogany-marine-grade,https://turkstralumber.com/cdn/shop/files/12MGPM_b3e045dc-9280-4c96-8d4f-84659e3c30fe.jpg,,,,,,,,,,,,,$177.84,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,3/4 in X4 ft X8 ft BIRCH VENEER CORE BW-2,34BIRS2SVC,,$150.32,/ Sheet,https://turkstralumber.com/products/3-4-in-x4-ft-x8-ft-birch-veneer-core-bw-2,https://turkstralumber.com/cdn/shop/files/BirchVC_6bb633b8-2c8b-41fd-b8b4-e9401522d54d.jpg,,,,,,,,,,,,,$150.32,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,3/4 in X4 ft X10 ft BIRCH VENEER CORE CW-2,34BIRVC10,,$218.92,/ Sheet,https://turkstralumber.com/products/3-4-in-x4-ft-x10-ft-birch-veneer-core-cw-2,https://turkstralumber.com/cdn/shop/files/BirchVC_43354aa1-5cbd-44c9-9555-d6cd179f2132.jpg,,,,,,,,,,,,,$218.92,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,11/16 in X4 ft X8 ft PARTICLE BOARD,1116PB,,$30.95,/ Sheet,https://turkstralumber.com/products/11-16-in-x4-ft-x8-ft-particle-board,https://turkstralumber.com/cdn/shop/files/ParticleBoard_98de86b9-ced7-4865-afa1-069eee679771.png,,,,,,,,,,,,,$30.95,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1/8""x4'x8' Hardboard, White",18HARDW,,$22.98,/ Sheet,https://turkstralumber.com/products/1-8-in-x4-ft-x8-ft-hardboard-white,https://turkstralumber.com/cdn/shop/files/WhiteHardboard2_23e4ebf1-0f2b-44d4-835f-c1d7e4abb2a2.webp,,,,,,,,,,,,,$22.98,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/8 in X4 ft X8 ft RED OAK VENEER CORE FLAT SAWN G1S A-4,18OAKVC,,$35.97,/ Sheet,https://turkstralumber.com/products/1-8-in-x4-ft-x8-ft-red-oak-veneer-core-flat-sawn-g1s-a-4,https://turkstralumber.com/cdn/shop/files/RedOakPlywood_c9fac269-ac65-44c7-bda5-45f772d8936b.jpg,,,,,,,,,,,,,$35.97,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/4 in X5 ft X5 ft BALTIC BIRCH BB/BB,14BB,,$51.84,/ Sheet,https://turkstralumber.com/products/1-4-in-x5-ft-x5-ft-baltic-birch-bb-bb,https://turkstralumber.com/cdn/shop/files/BalticBirchPly_154945ab-8206-45e7-8ec9-1958bc84cf41.jpg,,,,,,,,,,,,,$51.84,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/8 in X36 in X84 in MAHOGANY DOOR SKIN,SKINS,,$16.94,/ Sheet,https://turkstralumber.com/products/1-8-in-x36-in-x84-in-mahogany-door-skin,https://turkstralumber.com/cdn/shop/files/MahoganyDoorSkin.jpg,,,,,,,,,,,,,$16.94,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"1/4""x4'x8' Nickel Gap Hardboard Panel, White (4-3/8"" OC)",14HARDWNG,,$44.35,/ Sheet,https://turkstralumber.com/products/1-4-in-x4-ft-x8-ft-white-nickel-gap-hardboard-panel-4-3-8-oc,https://turkstralumber.com/cdn/shop/files/WhiteNickelGapHardwood.webp,,,,,,,,,,,,,$44.35,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/4 in X4 ft X8 ft MAPLE VENEER CORE BW-4,14MAPVC,,$111.58,/ Sheet,https://turkstralumber.com/products/1-4-in-x4-ft-x8-ft-maple-vc-bw-4,https://turkstralumber.com/cdn/shop/files/MapleVCPlywood_98004e54-c8a2-4f97-8d0c-590202f9dd38.webp,,,,,,,,,,,,,$111.58,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/4 in X4 ft X8 ft STANDARD HARDBOARD,14HARD,,$29.98,/ Sheet,https://turkstralumber.com/products/1-4-in-x4-ft-x8-ft-standard-hardboard,https://turkstralumber.com/cdn/shop/files/Hardboard.jpg,,,,,,,,,,,,,$29.98,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/2 in X4 ft X8 ft PARTICLE BOARD,12PB,,$29.33,/ Sheet,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-particle-board,https://turkstralumber.com/cdn/shop/files/ParticleBoard.png,,,,,,,,,,,,,$29.33,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/2 in X4 ft X8 ft MAPLE VENEER CORE BW-2,12MAPVC,,$141.23,/ Sheet,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-maple-veneer-core-bw-2,https://turkstralumber.com/cdn/shop/files/MapleVCPlywood.webp,,,,,,,,,,,,,$141.23,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/2 in X4 ft X8 ft MED DEN OVERLAY G1S,12MDOG1S,,$135.92,/ Sheet,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-med-den-overlay-g1s,https://turkstralumber.com/cdn/shop/files/MDO.png,,,,,,,,,,,,,$135.92,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/2 in X4 ft X8 ft MAHOGANY MARINE GRADE,12MGPM,,$119.41,/ Sheet,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-mahogany-marine-grade,https://turkstralumber.com/cdn/shop/files/12MGPM.jpg,,,,,,,,,,,,,$119.41,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/2 in X4 ft X8 ft MED DEN OVERLAY G2S,12MDOG2S,,$141.31,/ Sheet,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-med-den-overlay-g2s,https://turkstralumber.com/cdn/shop/files/MDO_15c6d3b8-325c-408b-bffa-1a459ca177db.png,,,,,,,,,,,,,$141.31,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/2 in X4 ft X8 ft BIRCH VENEER CORE C2-W1S,12BIRS2SVC,,$98.13,/ Sheet,https://turkstralumber.com/products/1-2-in-x4-ft-x8-ft-birch-veneer-core-c2-w1s,https://turkstralumber.com/cdn/shop/files/BirchVC.jpg,,,,,,,,,,,,,$98.13,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,"5/8""x4'x8' MDF Sheet",58MDFS,,$44.98,/ Sheet,https://turkstralumber.com/products/5-8-in-x4-ft-x8-ft-medium-density-fibreboard,https://turkstralumber.com/cdn/shop/files/MDFSheet_70937abd-b2b6-49ca-8acc-6ad044eed779.jpg,,,,,,,,,,,,,$44.98,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,3/4 in X4 ft X8 ft MEDIUM DENSITY OVERLAY G2S,34MDOG2S,,$194.64,/ Sheet,https://turkstralumber.com/products/3-4-in-x4-ft-x8-ft-medium-density-overlay-g2s,https://turkstralumber.com/cdn/shop/files/MDO_8b1cbc68-99a1-4eca-8ec9-463a5d9d035f.png,,,,,,,,,,,,,$194.64,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/4” 4’ X 8’ Pine ACX Plywood,14ACX,,$46.40,/ Sheet,https://turkstralumber.com/products/1-4-4-x-8-pine-acx-plywood,https://turkstralumber.com/cdn/shop/files/ACXPinePlywood_186d7b9d-61ae-4430-a45f-ac9f5a18a92a.webp,,,,,,,,,,,,,$46.40,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1/2” 4’ X 8’ Fire Rated Fir Plywood,12FRF,,$91.54,/ Sheet,https://turkstralumber.com/products/1-2-4-x-8-fire-rated-fir-plywood,https://turkstralumber.com/cdn/shop/files/FirPly_9f550937-78ad-4351-91f7-e43650f6d487.jpg,,,,,,,,,,,,,$91.54,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,11/16” X 4’ X 8’ Ultra Form Release Plywood,1116UFORM,,$94.65,/ Sheet,https://turkstralumber.com/products/11-16-x-4-x-8-ultra-form-release-plywood,https://turkstralumber.com/cdn/shop/files/1116UFORM.png,,,,,,,,,,,,,$94.65,/ Sheet,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,2”x2” Bridging For 8” Joists On 12” Centres,BR812,,$0.85,/ Piece,https://turkstralumber.com/products/2-x-2-bridging-for-8-joists-on-12-centres,https://turkstralumber.com/cdn/shop/files/bridging_b02e4e3d-05f6-446b-98c3-e47fabcb26d4.jpg,,,,,,,,,,,,,$0.85,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,2”x2” Bridging For 12” Joists On 16” Centres,BR1216,,$0.85,/ Piece,https://turkstralumber.com/products/2-x-2-bridging-for-12-joists-on-16-centres,https://turkstralumber.com/cdn/shop/files/bridging_0033fd0e-4ee4-481d-8f3c-d8b96c36254b.jpg,,,,,,,,,,,,,$0.85,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,2”x2” Bridging For 12” Joists On 12” Centres,BR1212,,$0.85,/ Piece,https://turkstralumber.com/products/2-x-2-bridging-for-12-joists-on-12-centres,https://turkstralumber.com/cdn/shop/files/bridging_32a6a6fe-78e9-4cea-bd18-6566c2eeb91c.jpg,,,,,,,,,,,,,$0.85,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,2”x2”Bridging For 10” Joists On 12” Centres,BR1012,,$0.85,/ Piece,https://turkstralumber.com/products/2-x-2-bridging-for-10-joists-on-12-centres,https://turkstralumber.com/cdn/shop/files/bridging.jpg,,,,,,,,,,,,,$0.85,/ Piece,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,16” AJS 25 I Joist 3 1/2” solid sawn flanges with OSB webbing,16AJS25,,Sold; Call for pricing: 1-855-561-1114,,https://turkstralumber.com/products/16-ajs-25-i-joist-3-1-2-solid-sawn-flanges-with-osb-webbing,https://turkstralumber.com/cdn/shop/files/ajsjoists_f886f229-c08a-4102-9d72-d9bc692b4d25.jpg,,,,,,,,,,,,,Sold; Call for pricing: 1-855-561-1114,,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,16” AJS 20 I Joist 2 1/2” solid sawn flanges with OSB webbing,16AJS20,,Sold; Call for pricing: 1-855-561-1114,,https://turkstralumber.com/products/16-ajs-20-i-joist-2-1-2-solid-sawn-flanges-with-osb-webbing,https://turkstralumber.com/cdn/shop/files/ajsjoists.jpg,,,,,,,,,,,,,Sold; Call for pricing: 1-855-561-1114,,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,14” AJS 140 I Joist 2 1/2” solid sawn flanges with OSB webbing,14AJS140,,Sold; Call for pricing: 1-855-561-1114,,https://turkstralumber.com/products/14-ajs-140-i-joist-2-1-2-solid-sawn-flanges-with-osb-webbing,https://turkstralumber.com/cdn/shop/files/ajsjoists_9a401b6f-20ae-4259-8bb0-4e6e14aa6487.jpg,,,,,,,,,,,,,Sold; Call for pricing: 1-855-561-1114,,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,14” AJS 25 I Joist 3 1/2” solid sawn flanges with OSB webbing,14AJS25,,Sold; Call for pricing: 1-855-561-1114,,https://turkstralumber.com/products/14-ajs-25-i-joist-3-1-2-solid-sawn-flanges-with-osb-webbing,https://turkstralumber.com/cdn/shop/files/ajsjoists_d07ca3cf-36fe-42cf-8e38-9b44d9459cf9.jpg,,,,,,,,,,,,,Sold; Call for pricing: 1-855-561-1114,,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,11 7/8” AJS 140 I Joist 2 1/2” solid sawn flanges with OSB webbing,12AJS140,,Sold; Call for pricing: 1-855-561-1114,,https://turkstralumber.com/products/11-7-8-ajs-140-i-joist-2-1-2-solid-sawn-flanges-with-osb-webbing,https://turkstralumber.com/cdn/shop/files/Ijoists.jpg,,,,,,,,,,,,,Sold; Call for pricing: 1-855-561-1114,,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,11 7/8” AJS 25 I Joist 3 1/2” solid sawn flanges with OSB webbing,12AJS25,,Sold; Call for pricing: 1-855-561-1114,,https://turkstralumber.com/products/11-7-8-ajs-25-i-joist-3-1-2-solid-sawn-flanges-with-osb-webbing,https://turkstralumber.com/cdn/shop/files/Ijoists_82bd6c55-4729-46e7-869a-56d9284289c5.jpg,,,,,,,,,,,,,Sold; Call for pricing: 1-855-561-1114,,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,11 7/8” BCI6000S I Joist 2 5/16” LVL flanges and OSB webbing,12BCI6000,,$7.15,/ Lineal Foot,https://turkstralumber.com/products/11-7-8-bci6000s-i-joist-2-5-16-lvl-flanges-and-osb-webbing,https://turkstralumber.com/cdn/shop/files/BciJoist.jpg,,,,,,,,,,,,,$7.15,/ Lineal Foot,NEW ENTRY
Turkstra Lumber,Lumber & Framing Components,1 3/4” X 11 7/8” T-tec 1.35E Laminated Strand Lumber beam,135LSL12,,Sold; Call for pricing: 1-855-561-1114,,https://turkstralumber.com/products/1-3-4-x-11-7-8-t-tec-1-35e-laminated-strand-lumber-beam,https://turkstralumber.com/cdn/shop/files/lsl-headers-beams.png,,,,,,,,,,,,,Sold; Call for pricing: 1-855-561-1114,,NEW ENTRY
